, elasticity ,inertia,length ,load_P,V_dis,cubed_L,inv_E,inv_I
2867,200,3010000,7,1,28.48837209,343,0.005,0.0000003322259136
2868,193,1830000,9,4,412.8089697,729,0.00518134715,0.0000005464480874
2869,212,32200,15,25,618005.0979,3375,0.004716981132,0.00003105590062
2870,208,8650,17,11,1501861.939,4913,0.004807692308,0.0001156069364
2871,190,7120000,15,6,748.4476641,3375,0.005263157895,0.0000001404494382
2872,210,8650,9,6,120396.3666,729,0.004761904762,0.0001156069364
2873,193,985000,15,2,1775.334683,3375,0.00518134715,0.000001015228426
2874,198,1830000,5,1,17.24899266,125,0.005050505051,0.0000005464480874
2875,190,985000,1,4,1.068661501,1,0.005263157895,0.000001015228426
2876,208,985000,17,20,23979.89067,4913,0.004807692308,0.000001015228426
2877,203,7120000,7,15,177.9833398,343,0.004926108374,0.0000001404494382
2878,203,8650,11,4,151598.8496,1331,0.004926108374,0.0001156069364
2879,193,3010000,13,15,2836.400255,2197,0.00518134715,0.0000003322259136
2880,205,1830000,20,16,17059.84273,8000,0.00487804878,0.0000005464480874
2881,200,32200,20,11,683229.8137,8000,0.005,0.00003105590062
2882,203,1830000,3,16,58.14422999,27,0.004926108374,0.0000005464480874
2883,190,152000,20,4,55401.66205,8000,0.005263157895,0.000006578947368
2884,203,458000,17,15,39632.04767,4913,0.004926108374,0.000002183406114
2885,195,152000,17,20,165755.7355,4913,0.005128205128,0.000006578947368
2886,190,985000,7,16,1466.20358,343,0.005263157895,0.000001015228426
2887,200,13500000,5,6,13.88888889,125,0.005,0.00000007407407407
2888,195,985000,7,2,178.5760771,343,0.005128205128,0.000001015228426
2889,190,8650,1,11,334.651658,1,0.005263157895,0.0001156069364
2890,195,3010000,17,4,1674.07786,4913,0.005128205128,0.0000003322259136
2891,200,985000,13,6,3345.685279,2197,0.005,0.000001015228426
2892,208,8650,13,1,61054.91329,2197,0.004807692308,0.0001156069364
2893,208,985000,3,30,197.6766888,27,0.004807692308,0.000001015228426
2894,198,8650,15,11,1083815.029,3375,0.005050505051,0.0001156069364
2895,203,41500000,15,20,400.6172473,3375,0.004926108374,0.00000002409638554
2896,203,32200,3,15,3097.940826,27,0.004926108374,0.00003105590062
2897,212,7120000,13,11,800.5286729,2197,0.004716981132,0.0000001404494382
2898,203,13500000,7,20,125.1596424,343,0.004926108374,0.00000007407407407
2899,212,458000,3,6,83.42259207,27,0.004716981132,0.000002183406114
2900,198,458000,20,16,70574.74306,8000,0.005050505051,0.000002183406114
2901,212,3010000,15,15,3966.730396,3375,0.004716981132,0.0000003322259136
2902,193,8650,11,25,996585.7019,1331,0.00518134715,0.0001156069364
2903,203,41500000,20,6,284.8833759,8000,0.004926108374,0.00000002409638554
2904,200,13500000,3,1,0.5,27,0.005,0.00000007407407407
2905,212,41500000,15,6,115.0829734,3375,0.004716981132,0.00000002409638554
2906,190,7120000,15,20,2494.825547,3375,0.005263157895,0.0000001404494382
2907,212,41500000,17,30,837.6335531,4913,0.004716981132,0.00000002409638554
2908,205,3010000,13,25,4450.611782,2197,0.00487804878,0.0000003322259136
2909,210,7120000,17,25,4107.310059,4913,0.004761904762,0.0000001404494382
2910,210,458000,9,2,757.9538366,729,0.004761904762,0.000002183406114
2911,208,1830000,17,16,10325.76713,4913,0.004807692308,0.0000005464480874
2912,193,41500000,5,4,3.121293464,125,0.00518134715,0.00000002409638554
2913,190,8650,20,20,4867660.481,8000,0.005263157895,0.0001156069364
2914,190,1830000,9,11,1153.149267,729,0.005263157895,0.0000005464480874
2915,210,985000,5,16,483.4421078,125,0.004761904762,0.000001015228426
2916,198,458000,15,16,29773.71973,3375,0.005050505051,0.000002183406114
2917,195,32200,13,2,34989.64803,2197,0.005128205128,0.00003105590062
2918,205,152000,13,1,3525.353017,2197,0.00487804878,0.000006578947368
2919,195,8650,17,4,582540.3883,4913,0.005128205128,0.0001156069364
2920,210,3010000,7,4,108.5271318,343,0.004761904762,0.0000003322259136
2921,203,8650,1,30,854.2384464,1,0.004926108374,0.0001156069364
2922,198,7120000,3,6,5.745658836,27,0.005050505051,0.0000001404494382
2923,193,985000,9,30,5752.084374,729,0.00518134715,0.000001015228426
2924,203,152000,11,30,64703.78533,1331,0.004926108374,0.000006578947368
2925,205,7120000,7,30,352.4938339,343,0.00487804878,0.0000001404494382
2926,208,1830000,15,4,1773.32913,3375,0.004807692308,0.0000005464480874
2927,190,7120000,17,1,181.5863394,4913,0.005263157895,0.0000001404494382
2928,205,152000,7,4,2201.540436,343,0.00487804878,0.000006578947368
2929,198,32200,9,6,34302.65387,729,0.005050505051,0.00003105590062
2930,208,41500000,17,11,313.0386932,4913,0.004807692308,0.00000002409638554
2931,195,32200,9,30,174151.935,729,0.005128205128,0.00003105590062
2932,208,458000,15,6,10628.35909,3375,0.004807692308,0.000002183406114
2933,190,41500000,5,1,0.7926442613,125,0.005263157895,0.00000002409638554
2934,208,985000,3,2,13.17844592,27,0.004807692308,0.000001015228426
2935,212,32200,15,11,271922.2431,3375,0.004716981132,0.00003105590062
2936,208,152000,13,4,13898.02632,2197,0.004807692308,0.000006578947368
2937,203,13500000,11,15,364.258347,1331,0.004926108374,0.00000007407407407
2938,198,8650,17,2,286857.0094,4913,0.005050505051,0.0001156069364
2939,195,8650,9,16,345753.6683,729,0.005128205128,0.0001156069364
2940,193,152000,15,20,115046.3594,3375,0.00518134715,0.000006578947368
2941,205,13500000,5,30,67.75067751,125,0.00487804878,0.00000007407407407
2942,210,985000,20,25,48344.21078,8000,0.004761904762,0.000001015228426
2943,208,13500000,7,4,24.43019943,343,0.004807692308,0.00000007407407407
2944,190,41500000,1,25,0.1585288523,1,0.005263157895,0.00000002409638554
2945,190,458000,9,6,2513.215353,729,0.005263157895,0.000002183406114
2946,212,458000,3,16,222.4602455,27,0.004716981132,0.000002183406114
2947,193,41500000,3,4,0.6741993882,27,0.00518134715,0.00000002409638554
2948,195,32200,13,15,262422.3602,2197,0.005128205128,0.00003105590062
2949,208,3010000,17,15,5885.429977,4913,0.004807692308,0.0000003322259136
2950,200,41500000,20,15,722.8915663,8000,0.005,0.00000002409638554
2951,203,152000,1,6,9.722582318,1,0.004926108374,0.000006578947368
2952,195,32200,1,30,238.8915432,1,0.005128205128,0.00003105590062
2953,205,13500000,3,11,5.365853659,27,0.00487804878,0.00000007407407407
2954,208,152000,13,25,86862.66447,2197,0.004807692308,0.000006578947368
2955,210,985000,5,30,906.4539521,125,0.004761904762,0.000001015228426
2956,190,13500000,3,1,0.5263157895,27,0.005263157895,0.00000007407407407
2957,190,1830000,9,1,104.8317515,729,0.005263157895,0.0000005464480874
2958,208,32200,7,15,38409.28094,343,0.004807692308,0.00003105590062
2959,203,7120000,3,20,18.68046715,27,0.004926108374,0.0000001404494382
2960,190,41500000,1,11,0.06975269499,1,0.005263157895,0.00000002409638554
2961,193,3010000,7,30,885.6488734,343,0.00518134715,0.0000003322259136
2962,190,152000,11,25,57609.07202,1331,0.005263157895,0.000006578947368
2963,212,41500000,11,1,7.564219141,1331,0.004716981132,0.00000002409638554
2964,203,3010000,7,30,842.02085,343,0.004926108374,0.0000003322259136
2965,212,1830000,1,11,1.417671925,1,0.004716981132,0.0000005464480874
2966,208,152000,7,11,5966.915486,343,0.004807692308,0.000006578947368
2967,212,458000,5,1,64.36928401,125,0.004716981132,0.000002183406114
2968,212,7120000,1,11,0.3643735425,1,0.004716981132,0.0000001404494382
2969,205,13500000,3,6,2.926829268,27,0.00487804878,0.00000007407407407
2970,198,8650,7,6,60080.57453,343,0.005050505051,0.0001156069364
2971,190,8650,7,6,62610.28293,343,0.005263157895,0.0001156069364
2972,195,3010000,13,11,2058.693245,2197,0.005128205128,0.0000003322259136
2973,198,458000,15,30,55825.72449,3375,0.005050505051,0.000002183406114
2974,203,3010000,15,2,552.3460387,3375,0.004926108374,0.0000003322259136
2975,210,13500000,1,30,0.5291005291,1,0.004761904762,0.00000007407407407
2976,200,1830000,3,6,22.13114754,27,0.005,0.0000005464480874
2977,210,1830000,3,16,56.20608899,27,0.004761904762,0.0000005464480874
2978,208,1830000,7,20,901.1139134,343,0.004807692308,0.0000005464480874
2979,195,3010000,1,20,1.703722634,1,0.005128205128,0.0000003322259136
2980,210,7120000,17,6,985.7544141,4913,0.004761904762,0.0000001404494382
2981,200,7120000,17,2,345.0140449,4913,0.005,0.0000001404494382
2982,205,7120000,9,6,149.8355714,729,0.00487804878,0.0000001404494382
2983,198,152000,9,6,7266.746411,729,0.005050505051,0.000006578947368
2984,198,1830000,11,11,2020.340012,1331,0.005050505051,0.0000005464480874
2985,212,3010000,17,4,1539.835768,4913,0.004716981132,0.0000003322259136
2986,208,41500000,11,2,15.41936979,1331,0.004807692308,0.00000002409638554
2987,212,458000,11,25,17135.1034,1331,0.004716981132,0.000002183406114
2988,203,152000,9,6,7087.76251,729,0.004926108374,0.000006578947368
2989,208,41500000,13,30,381.7771084,2197,0.004807692308,0.00000002409638554
2990,195,458000,20,15,67181.72657,8000,0.005128205128,0.000002183406114
2991,210,7120000,7,2,22.94007491,343,0.004761904762,0.0000001404494382
2992,212,1830000,7,20,884.1117641,343,0.004716981132,0.0000005464480874
2993,210,32200,9,20,107808.3407,729,0.004761904762,0.00003105590062
2994,208,3010000,5,16,159.7239969,125,0.004807692308,0.0000003322259136
2995,212,41500000,11,30,226.9265742,1331,0.004716981132,0.00000002409638554
2996,212,985000,20,11,21070.77866,8000,0.004716981132,0.000001015228426
2997,203,1830000,17,6,3967.536138,4913,0.004926108374,0.0000005464480874
2998,200,41500000,1,2,0.01204819277,1,0.005,0.00000002409638554
2999,195,1830000,5,4,70.05744711,125,0.005128205128,0.0000005464480874
3000,208,7120000,3,4,3.646283492,27,0.004807692308,0.0000001404494382
3001,193,32200,13,15,265141.7629,2197,0.00518134715,0.00003105590062
3002,198,13500000,13,4,164.3845866,2197,0.005050505051,0.00000007407407407
3003,205,7120000,11,20,911.8936695,1331,0.00487804878,0.0000001404494382
3004,203,8650,7,2,19533.58581,343,0.004926108374,0.0001156069364
3005,193,13500000,5,30,71.96315486,125,0.00518134715,0.00000007407407407
3006,193,458000,3,15,229.0879471,27,0.00518134715,0.000002183406114
3007,205,13500000,20,20,2890.695574,8000,0.00487804878,0.00000007407407407
3008,203,1830000,20,11,11844.195,8000,0.004926108374,0.0000005464480874
3009,210,32200,20,20,1183081.928,8000,0.004761904762,0.00003105590062
3010,203,3010000,9,2,119.3067443,729,0.004926108374,0.0000003322259136
3011,195,8650,9,4,86438.41707,729,0.005128205128,0.0001156069364
3012,190,8650,13,16,1069425.008,2197,0.005263157895,0.0001156069364
3013,190,13500000,11,25,648.6354776,1331,0.005263157895,0.00000007407407407
3014,198,1830000,1,15,2.069879119,1,0.005050505051,0.0000005464480874
3015,210,3010000,17,4,1554.50087,4913,0.004761904762,0.0000003322259136
3016,198,3010000,13,2,368.6365314,2197,0.005050505051,0.0000003322259136
3017,195,7120000,17,15,2653.954192,4913,0.005128205128,0.0000001404494382
3018,193,1830000,17,11,7650.697925,4913,0.00518134715,0.0000005464480874
3019,200,7120000,7,1,12.04353933,343,0.005,0.0000001404494382
3020,212,13500000,17,25,2145.789658,4913,0.004716981132,0.00000007407407407
3021,190,7120000,9,25,673.6028977,729,0.005263157895,0.0000001404494382
3022,210,32200,7,1,2536.231884,343,0.004761904762,0.00003105590062
3023,200,458000,5,15,1023.471616,125,0.005,0.000002183406114
3024,200,458000,1,20,10.91703057,1,0.005,0.000002183406114
3025,200,13500000,5,11,25.46296296,125,0.005,0.00000007407407407
3026,210,41500000,5,30,21.51462995,125,0.004761904762,0.00000002409638554
3027,195,8650,3,30,24010.67141,27,0.005128205128,0.0001156069364
3028,210,13500000,17,16,1386.38448,4913,0.004761904762,0.00000007407407407
3029,190,458000,3,11,170.6504252,27,0.005263157895,0.000002183406114
3030,190,985000,13,6,3521.773978,2197,0.005263157895,0.000001015228426
3031,193,7120000,15,11,1350.825231,3375,0.00518134715,0.0000001404494382
3032,200,41500000,5,1,0.7530120482,125,0.005,0.00000002409638554
3033,200,3010000,9,20,1210.963455,729,0.005,0.0000003322259136
3034,198,32200,9,1,5717.108978,729,0.005050505051,0.00003105590062
3035,200,152000,15,15,83264.80263,3375,0.005,0.000006578947368
3036,212,41500000,15,4,76.72198227,3375,0.004716981132,0.00000002409638554
3037,193,41500000,7,2,4.282414633,343,0.00518134715,0.00000002409638554
3038,212,458000,9,15,5631.024965,729,0.004716981132,0.000002183406114
3039,200,7120000,13,20,1542.837079,2197,0.005,0.0000001404494382
3040,198,7120000,15,20,2394.024515,3375,0.005050505051,0.0000001404494382
3041,208,32200,3,1,201.5647396,27,0.004807692308,0.00003105590062
3042,210,41500000,9,20,83.64888124,729,0.004761904762,0.00000002409638554
3043,193,13500000,13,6,252.964882,2197,0.00518134715,0.00000007407407407
3044,208,1830000,13,6,1731.557377,2197,0.004807692308,0.0000005464480874
3045,203,152000,3,25,1093.790511,27,0.004926108374,0.000006578947368
3046,208,985000,3,6,39.53533776,27,0.004807692308,0.000001015228426
3047,210,1830000,15,1,439.1100703,3375,0.004761904762,0.0000005464480874
3048,200,41500000,11,20,160.3614458,1331,0.005,0.00000002409638554
3049,208,32200,17,2,73354.6345,4913,0.004807692308,0.00003105590062
3050,205,985000,11,2,659.1556271,1331,0.00487804878,0.000001015228426
3051,190,41500000,13,11,153.2466709,2197,0.005263157895,0.00000002409638554
3052,210,3010000,17,25,9715.630438,4913,0.004761904762,0.0000003322259136
3053,190,1830000,1,1,0.1438021283,1,0.005263157895,0.0000005464480874
3054,193,152000,20,4,54540.49632,8000,0.00518134715,0.000006578947368
3055,193,32200,5,16,16091.14022,125,0.00518134715,0.00003105590062
3056,195,41500000,15,4,83.41056534,3375,0.005128205128,0.00000002409638554
3057,205,32200,3,2,409.028935,27,0.00487804878,0.00003105590062
3058,195,1830000,20,20,22418.38307,8000,0.005128205128,0.0000005464480874
3059,190,32200,3,6,1323.962079,27,0.005263157895,0.00003105590062
3060,198,41500000,13,1,13.36862602,2197,0.005050505051,0.00000002409638554
3061,198,1830000,20,6,6623.613181,8000,0.005050505051,0.0000005464480874
3062,208,3010000,1,25,1.996549962,1,0.004807692308,0.0000003322259136
3063,203,3010000,3,15,33.14076232,27,0.004926108374,0.0000003322259136
3064,205,458000,9,16,6211.524124,729,0.00487804878,0.000002183406114
3065,212,7120000,5,15,62.10912656,125,0.004716981132,0.0000001404494382
3066,200,985000,11,25,8445.431472,1331,0.005,0.000001015228426
3067,193,152000,9,4,4970.002727,729,0.00518134715,0.000006578947368
3068,198,41500000,11,1,8.099062918,1331,0.005050505051,0.00000002409638554
3069,208,458000,3,6,85.02687269,27,0.004807692308,0.000002183406114
3070,193,152000,7,6,3507.635669,343,0.00518134715,0.000006578947368
3071,193,41500000,1,1,0.006242586928,1,0.00518134715,0.00000002409638554
3072,203,152000,7,30,16674.22868,343,0.004926108374,0.000006578947368
3073,195,458000,20,25,111969.5443,8000,0.005128205128,0.000002183406114
3074,193,152000,9,15,18637.51023,729,0.00518134715,0.000006578947368
3075,198,13500000,3,6,3.03030303,27,0.005050505051,0.00000007407407407
3076,210,3010000,20,11,6960.923904,8000,0.004761904762,0.0000003322259136
3077,210,8650,5,30,103220.4789,125,0.004761904762,0.0001156069364
3078,195,41500000,5,11,8.495520544,125,0.005128205128,0.00000002409638554
3079,195,985000,3,1,7.02850449,27,0.005128205128,0.000001015228426
3080,208,985000,9,25,4447.725498,729,0.004807692308,0.000001015228426
3081,198,7120000,9,30,775.6639428,729,0.005050505051,0.0000001404494382
3082,208,458000,7,16,2880.416527,343,0.004807692308,0.000002183406114
3083,210,458000,20,1,4158.868788,8000,0.004761904762,0.000002183406114
3084,195,13500000,3,11,5.641025641,27,0.005128205128,0.00000007407407407
3085,203,8650,17,15,2098436.744,4913,0.004926108374,0.0001156069364
3086,190,1830000,13,30,9477.998274,2197,0.005263157895,0.0000005464480874
3087,198,8650,17,15,2151427.571,4913,0.005050505051,0.0001156069364
3088,205,41500000,11,30,234.6752865,1331,0.00487804878,0.00000002409638554
3089,190,41500000,20,6,304.3753963,8000,0.005263157895,0.00000002409638554
3090,200,152000,13,2,7226.973684,2197,0.005,0.000006578947368
3091,200,32200,5,30,29114.90683,125,0.005,0.00003105590062
3092,210,41500000,20,4,183.5915089,8000,0.004761904762,0.00000002409638554
3093,208,8650,3,20,15006.66963,27,0.004807692308,0.0001156069364
3094,205,8650,1,1,28.19681376,1,0.00487804878,0.0001156069364
3095,208,32200,17,16,586837.076,4913,0.004807692308,0.00003105590062
3096,210,152000,11,16,33358.39599,1331,0.004761904762,0.000006578947368
3097,193,7120000,5,15,68.22349654,125,0.00518134715,0.0000001404494382
3098,205,458000,9,4,1552.881031,729,0.00487804878,0.000002183406114
3099,190,7120000,3,6,5.987581313,27,0.005263157895,0.0000001404494382
3100,195,1830000,7,1,48.05940872,343,0.005128205128,0.0000005464480874
3101,208,32200,11,11,109300.3464,1331,0.004807692308,0.00003105590062
3102,203,8650,13,20,1251174.578,2197,0.004926108374,0.0001156069364
3103,200,13500000,13,11,447.537037,2197,0.005,0.00000007407407407
3104,200,8650,15,30,2926300.578,3375,0.005,0.0001156069364
3105,193,32200,7,11,30355.93602,343,0.00518134715,0.00003105590062
3106,190,13500000,17,2,191.539961,4913,0.005263157895,0.00000007407407407
3107,203,13500000,11,25,607.097245,1331,0.004926108374,0.00000007407407407
3108,205,7120000,7,6,70.49876679,343,0.00487804878,0.0000001404494382
3109,205,1830000,5,30,499.80008,125,0.00487804878,0.0000005464480874
3110,198,13500000,11,30,746.9135802,1331,0.005050505051,0.00000007407407407
3111,203,3010000,3,30,66.28152464,27,0.004926108374,0.0000003322259136
3112,200,985000,5,20,634.5177665,125,0.005,0.000001015228426
3113,203,8650,11,6,227398.2744,1331,0.004926108374,0.0001156069364
3114,193,1830000,9,20,2064.044848,729,0.00518134715,0.0000005464480874
3115,200,41500000,11,25,200.4518072,1331,0.005,0.00000002409638554
3116,203,458000,11,1,715.7915116,1331,0.004926108374,0.000002183406114
3117,203,458000,20,25,107556.9514,8000,0.004926108374,0.000002183406114
3118,195,8650,9,25,540240.1067,729,0.005128205128,0.0001156069364
3119,203,8650,15,6,576610.9513,3375,0.004926108374,0.0001156069364
3120,193,32200,5,25,25142.40659,125,0.00518134715,0.00003105590062
3121,212,32200,1,6,43.94702918,1,0.004716981132,0.00003105590062
3122,210,458000,20,30,124766.0636,8000,0.004761904762,0.000002183406114
3123,195,1830000,17,1,688.3844753,4913,0.005128205128,0.0000005464480874
3124,212,3010000,1,4,0.3134206732,1,0.004716981132,0.0000003322259136
3125,193,32200,5,6,6034.177582,125,0.00518134715,0.00003105590062
3126,210,7120000,11,25,1112.727394,1331,0.004761904762,0.0000001404494382
3127,198,41500000,17,16,478.3254229,4913,0.005050505051,0.00000002409638554
3128,200,458000,5,11,750.5458515,125,0.005,0.000002183406114
3129,210,7120000,13,2,146.9368646,2197,0.004761904762,0.0000001404494382
3130,198,152000,15,2,11214.11483,3375,0.005050505051,0.000006578947368
3131,193,13500000,1,30,0.5757052389,1,0.00518134715,0.00000007407407407
3132,190,458000,20,6,27579.8667,8000,0.005263157895,0.000002183406114
3133,208,985000,7,4,334.8301445,343,0.004807692308,0.000001015228426
3134,210,8650,13,30,1814203.138,2197,0.004761904762,0.0001156069364
3135,205,8650,5,1,3524.60172,125,0.00487804878,0.0001156069364
3136,198,458000,9,2,803.8904327,729,0.005050505051,0.000002183406114
3137,205,7120000,20,30,8221.430529,8000,0.00487804878,0.0000001404494382
3138,210,458000,9,4,1515.907673,729,0.004761904762,0.000002183406114
3139,190,1830000,11,20,3828.012655,1331,0.005263157895,0.0000005464480874
3140,190,32200,3,25,5516.508663,27,0.005263157895,0.00003105590062
3141,195,458000,15,11,20784.34666,3375,0.005128205128,0.000002183406114
3142,208,3010000,1,6,0.4791719908,1,0.004807692308,0.0000003322259136
3143,210,7120000,13,6,440.8105939,2197,0.004761904762,0.0000001404494382
3144,198,8650,9,2,42564.37204,729,0.005050505051,0.0001156069364
3145,210,13500000,15,30,1785.714286,3375,0.004761904762,0.00000007407407407
3146,193,8650,7,15,154092.6652,343,0.00518134715,0.0001156069364
3147,212,458000,13,20,22627.09071,2197,0.004716981132,0.000002183406114
3148,200,8650,9,4,84277.45665,729,0.005,0.0001156069364
3149,212,8650,9,11,218644.3451,729,0.004716981132,0.0001156069364
3150,210,7120000,1,16,0.5350454789,1,0.004761904762,0.0000001404494382
3151,208,41500000,20,30,1390.176089,8000,0.004807692308,0.00000002409638554
3152,208,152000,9,1,1152.897267,729,0.004807692308,0.000006578947368
3153,210,3010000,17,1,388.6252175,4913,0.004761904762,0.0000003322259136
3154,212,1830000,15,20,8699.350448,3375,0.004716981132,0.0000005464480874
3155,212,32200,1,30,219.7351459,1,0.004716981132,0.00003105590062
3156,190,985000,3,15,108.201977,27,0.005263157895,0.000001015228426
3157,203,13500000,9,6,79.80295567,729,0.004926108374,0.00000007407407407
3158,200,1830000,17,16,10738.79781,4913,0.005,0.0000005464480874
3159,205,32200,17,30,1116421.754,4913,0.00487804878,0.00003105590062
3160,205,1830000,1,25,3.332000533,1,0.00487804878,0.0000005464480874
3161,208,458000,11,2,1397.16997,1331,0.004807692308,0.000002183406114
3162,198,7120000,15,4,478.804903,3375,0.005050505051,0.0000001404494382
3163,212,8650,5,16,54531.57378,125,0.004716981132,0.0001156069364
3164,210,32200,13,15,243677.9059,2197,0.004761904762,0.00003105590062
3165,193,3010000,5,15,161.3791679,125,0.00518134715,0.0000003322259136
3166,190,152000,13,1,3803.67036,2197,0.005263157895,0.000006578947368
3167,203,32200,17,1,37580.69945,4913,0.004926108374,0.00003105590062
3168,203,8650,3,2,1537.629204,27,0.004926108374,0.0001156069364
3169,205,41500000,5,4,2.938583603,125,0.00487804878,0.00000002409638554
3170,210,458000,5,15,974.7348721,125,0.004761904762,0.000002183406114
3171,193,41500000,17,1,30.66982958,4913,0.00518134715,0.00000002409638554
3172,193,3010000,7,1,29.52162911,343,0.00518134715,0.0000003322259136
3173,190,1830000,20,2,2300.834052,8000,0.005263157895,0.0000005464480874
3174,208,1830000,20,4,4203.446826,8000,0.004807692308,0.0000005464480874
3175,208,152000,15,2,10674.9747,3375,0.004807692308,0.000006578947368
3176,193,985000,5,16,526.0250914,125,0.00518134715,0.000001015228426
3177,210,152000,13,15,51621.2406,2197,0.004761904762,0.000006578947368
3178,203,7120000,17,15,2549.364864,4913,0.004926108374,0.0000001404494382
3179,195,32200,13,11,192443.0642,2197,0.005128205128,0.00003105590062
3180,205,8650,5,4,14098.40688,125,0.00487804878,0.0001156069364
3181,205,32200,13,30,499242.539,2197,0.00487804878,0.00003105590062
3182,205,7120000,17,20,3365.990682,4913,0.00487804878,0.0000001404494382
3183,198,41500000,3,25,4.107338445,27,0.005050505051,0.00000002409638554
3184,210,41500000,5,11,7.888697648,125,0.004761904762,0.00000002409638554
3185,212,8650,1,15,408.9868034,1,0.004716981132,0.0001156069364
3186,205,8650,1,6,169.1808826,1,0.00487804878,0.0001156069364
3187,193,41500000,5,2,1.560646732,125,0.00518134715,0.00000002409638554
3188,210,8650,1,4,110.1018442,1,0.004761904762,0.0001156069364
3189,212,3010000,13,11,1893.609352,2197,0.004716981132,0.0000003322259136
3190,195,3010000,1,6,0.5111167902,1,0.005128205128,0.0000003322259136
3191,210,152000,11,6,12509.3985,1331,0.004761904762,0.000006578947368
3192,205,41500000,1,11,0.06464883926,1,0.00487804878,0.00000002409638554
3193,212,41500000,20,15,681.9731757,8000,0.004716981132,0.00000002409638554
3194,208,32200,13,16,262422.3602,2197,0.004807692308,0.00003105590062
3195,195,13500000,11,25,632.0037987,1331,0.005128205128,0.00000007407407407
3196,205,13500000,9,15,197.5609756,729,0.00487804878,0.00000007407407407
3197,198,7120000,3,15,14.36414709,27,0.005050505051,0.0000001404494382
3198,200,1830000,13,2,600.273224,2197,0.005,0.0000005464480874
3199,198,8650,5,16,58387.34162,125,0.005050505051,0.0001156069364
3200,190,3010000,9,16,1019.758699,729,0.005263157895,0.0000003322259136
3201,198,3010000,17,16,6594.852176,4913,0.005050505051,0.0000003322259136
3202,190,7120000,3,1,0.9979302188,27,0.005263157895,0.0000001404494382
3203,212,985000,20,4,7662.101331,8000,0.004716981132,0.000001015228426
3204,198,41500000,20,30,1460.387003,8000,0.005050505051,0.00000002409638554
3205,212,3010000,5,2,19.58879208,125,0.004716981132,0.0000003322259136
3206,208,3010000,9,4,232.8775875,729,0.004807692308,0.0000003322259136
3207,203,32200,1,6,45.89541964,1,0.004926108374,0.00003105590062
3208,208,8650,1,4,111.1605158,1,0.004807692308,0.0001156069364
3209,193,13500000,1,11,0.2110919209,1,0.00518134715,0.00000007407407407
3210,203,3010000,11,20,2178.289118,1331,0.004926108374,0.0000003322259136
3211,208,458000,7,11,1980.286362,343,0.004807692308,0.000002183406114
3212,203,8650,5,25,88983.1715,125,0.004926108374,0.0001156069364
3213,210,13500000,7,4,24.19753086,343,0.004761904762,0.00000007407407407
3214,212,458000,9,6,2252.409986,729,0.004716981132,0.000002183406114
3215,193,13500000,3,1,0.518134715,27,0.00518134715,0.00000007407407407
3216,195,13500000,13,6,250.3703704,2197,0.005128205128,0.00000007407407407
3217,190,32200,3,4,882.6413861,27,0.005263157895,0.00003105590062
3218,198,13500000,20,25,3741.114852,8000,0.005050505051,0.00000007407407407
3219,203,32200,7,15,39355.32234,343,0.004926108374,0.00003105590062
3220,212,8650,13,15,898544.007,2197,0.004716981132,0.0001156069364
3221,200,32200,1,15,116.4596273,1,0.005,0.00003105590062
3222,195,41500000,13,30,407.2289157,2197,0.005128205128,0.00000002409638554
3223,198,7120000,5,30,133.0013619,125,0.005050505051,0.0000001404494382
3224,200,8650,3,11,8583.815029,27,0.005,0.0001156069364
3225,210,8650,1,20,550.509221,1,0.004761904762,0.0001156069364
3226,212,458000,17,16,40479.52542,4913,0.004716981132,0.000002183406114
3227,203,152000,11,1,2156.792844,1331,0.004926108374,0.000006578947368
3228,198,985000,13,15,8448.7002,2197,0.005050505051,0.000001015228426
3229,193,41500000,9,15,68.26268806,729,0.00518134715,0.00000002409638554
3230,203,32200,20,20,1223877.857,8000,0.004926108374,0.00003105590062
3231,198,985000,9,25,4672.358099,729,0.005050505051,0.000001015228426
3232,195,7120000,11,1,47.93287237,1331,0.005128205128,0.0000001404494382
3233,205,3010000,20,30,19447.37055,8000,0.00487804878,0.0000003322259136
3234,190,458000,3,15,232.7051253,27,0.005263157895,0.000002183406114
3235,198,41500000,1,20,0.1216989169,1,0.005050505051,0.00000002409638554
3236,203,41500000,1,1,0.005935070331,1,0.004926108374,0.00000002409638554
3237,195,13500000,1,25,0.4748338082,1,0.005128205128,0.00000007407407407
3238,205,3010000,13,2,356.0489425,2197,0.00487804878,0.0000003322259136
3239,198,7120000,1,11,0.3901373283,1,0.005050505051,0.0000001404494382
3240,200,3010000,11,20,2210.963455,1331,0.005,0.0000003322259136
3241,198,13500000,3,20,10.1010101,27,0.005050505051,0.00000007407407407
3242,203,7120000,9,25,630.4657663,729,0.004926108374,0.0000001404494382
3243,195,8650,1,20,592.8560842,1,0.005128205128,0.0001156069364
3244,205,41500000,15,16,317.3670291,3375,0.00487804878,0.00000002409638554
3245,190,985000,7,6,549.8263425,343,0.005263157895,0.000001015228426
3246,212,13500000,20,20,2795.248078,8000,0.004716981132,0.00000007407407407
3247,190,3010000,7,15,449.8164015,343,0.005263157895,0.0000003322259136
3248,212,13500000,9,15,191.0377358,729,0.004716981132,0.00000007407407407
3249,200,41500000,17,25,739.9096386,4913,0.005,0.00000002409638554
3250,193,985000,20,4,8416.401462,8000,0.00518134715,0.000001015228426
